work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025,SE,FT,Machine Learning Scientist,155000,USD,155000,NL,0,NL,M
2025,MI,FT,Business Intelligence Manager,110000,USD,110000,US,0,US,M
2025,SE,FT,AI Engineer,238000,USD,238000,US,0,US,M
2025,MI,FT,Software Engineer,213100,USD,213100,US,0,US,M
2025,SE,FT,Data Integrator,155000,USD,155000,US,0,US,M
2025,SE,FT,Analyst,147000,USD,147000,US,100,US,M
2025,SE,FT,Solutions Architect,96700,USD,96700,US,0,US,M
2025,SE,FT,Data Analyst,132800,USD,132800,US,0,US,M
2025,SE,FT,Data Architect,163260,USD,163260,US,100,US,M
2025,MI,FT,Manager,171000,USD,171000,US,0,US,M
2025,SE,FT,Engineer,296000,USD,296000,US,100,US,M
2025,EN,FT,Analyst,102000,USD,102000,CA,0,CA,M
2025,MI,FT,Manager,270000,USD,270000,US,0,US,M
2025,EN,CT,Research Analyst,16000,USD,16000,PH,100,PH,M
2025,SE,FT,Engineer,175000,USD,175000,US,0,US,M
2025,MI,FT,Data Product Owner,70000,GBP,88607,GB,0,GB,M
2025,SE,FT,AI Engineer,273000,USD,273000,US,100,US,M
2025,SE,FT,Engineering Manager,201000,USD,201000,US,0,US,M
2025,MI,FT,Software Engineer,180000,USD,180000,US,0,US,M
2025,SE,FT,Data Architect,198000,USD,198000,US,0,US,M
2025,SE,FT,Data Scientist,167200,USD,167200,US,0,US,M
2025,SE,FT,DevOps Engineer,166810,USD,166810,US,100,US,M
2025,MI,FT,Manager,125000,USD,125000,US,0,US,M
2025,EN,FT,Analyst,69800,USD,69800,US,0,US,M
2025,SE,FT,Analyst,140000,USD,140000,US,0,US,M
2025,MI,FT,Research Scientist,300000,USD,300000,US,0,US,M
2025,SE,FT,AI Engineer,89100,USD,89100,US,0,US,M
2025,EN,FT,Associate,50000,USD,50000,US,0,US,M
2025,MI,FT,Engineer,78500,USD,78500,US,0,US,M
2025,MI,FT,Engineer,150000,USD,150000,US,0,US,M
2025,SE,FT,Manager,150000,USD,150000,US,0,US,M
2025,EN,FT,Analyst,72000,USD,72000,US,0,US,M
2025,SE,FT,Architect,208000,USD,208000,US,100,US,M
2025,SE,FT,Software Engineer,111605,USD,111605,US,0,US,M
2025,EN,FT,Analyst,53000,USD,53000,US,0,US,M
2025,SE,FT,Site Reliability Engineer,200000,USD,200000,US,100,US,M
2025,MI,FT,Data Scientist,193500,USD,193500,US,0,US,M
2025,MI,FT,Engineer,85000,CAD,60714,CA,0,CA,M
2025,SE,FT,Research Engineer,200000,USD,200000,US,0,US,M
2025,SE,FT,Software Engineer,170000,USD,170000,US,0,US,M
2025,MI,FT,Applied Scientist,223400,USD,223400,US,0,US,L
2025,MI,FT,Associate,145000,USD,145000,US,0,US,M
2025,SE,FT,Data Scientist,108000,USD,108000,CA,0,CA,M
2025,SE,FT,Software Engineer,130600,USD,130600,US,0,US,M
2025,SE,FT,Engineer,272300,USD,272300,US,0,US,M
2025,SE,FT,Manager,90000,USD,90000,US,0,US,M
2025,EN,FT,Analyst,70000,USD,70000,US,100,US,M
2025,SE,FT,Data Analyst,41000,GBP,51898,GB,0,GB,M
2025,SE,FT,Data Scientist,110000,USD,110000,US,0,US,M
2025,SE,FT,Data Engineer,197400,USD,197400,US,0,US,M
2025,SE,FT,Data Analyst,97000,USD,97000,US,0,US,M
2025,MI,FT,Software Engineer,210000,USD,210000,US,100,US,M
2025,EN,FT,Data Analyst,70000,USD,70000,US,0,US,M
2025,SE,FT,Data Scientist,138133,USD,138133,US,0,US,M
2025,SE,FT,Manager,129000,USD,129000,US,0,US,M
2025,EN,FT,Machine Learning Engineer,145000,USD,145000,US,0,US,M
2025,MI,FT,Software Engineer,40000,GBP,50632,GB,0,GB,M
2025,MI,FT,Engineering Manager,177000,USD,177000,US,0,US,M
2025,SE,FT,Data Engineer,112700,USD,112700,US,0,US,M
2025,MI,FT,Manager,107144,USD,107144,US,0,US,M
2025,SE,FT,Manager,185000,USD,185000,US,100,US,M
2025,SE,FT,Data Analyst,126500,USD,126500,US,0,US,M
2025,SE,FT,BI Analyst,150000,USD,150000,US,100,US,M
2025,MI,FT,Analyst,67200,USD,67200,US,0,US,M
2025,MI,FT,Data Scientist,145000,USD,145000,US,100,US,M
2025,MI,FT,Product Manager,122000,USD,122000,US,0,US,M
2025,MI,FT,Software Engineer,153000,USD,153000,US,0,US,M
2025,MI,FT,Data Scientist,55000,GBP,69620,GB,0,GB,M
2025,SE,FT,Engineer,190400,USD,190400,US,0,US,M
2025,EN,FT,Research Analyst,145000,USD,145000,US,100,US,M
2025,MI,FT,Manager,110000,USD,110000,US,100,US,M
2025,MI,FT,Engineering Manager,172000,USD,172000,CA,0,CA,M
2025,MI,FT,Manager,144000,USD,144000,US,0,US,M
2025,MI,FT,Data Scientist,90000,USD,90000,US,0,US,M
2025,SE,FT,Analyst,188640,USD,188640,US,0,US,M
2025,SE,FT,DevOps Lead,138000,USD,138000,US,0,US,M
2025,MI,FT,Data Engineer,80000,USD,80000,US,0,US,M
2025,SE,FT,Site Reliability Engineer,143200,USD,143200,US,0,US,M
2025,SE,FT,Manager,227000,USD,227000,US,0,US,M
2025,MI,FT,AI Engineer,138000,USD,138000,CA,0,CA,M
2025,EX,FT,Data Engineer,142250,USD,142250,US,0,US,M
2025,MI,FT,Software Engineer,72700,USD,72700,US,0,US,M
2025,SE,FT,Solutions Architect,148000,USD,148000,US,0,US,M
2025,SE,FT,Software Engineer,151300,USD,151300,US,0,US,L
2025,SE,FT,Data Scientist,163064,USD,163064,US,0,US,M
2025,SE,FT,Engineer,184300,USD,184300,US,0,US,M
2025,SE,FT,Software Engineer,378000,USD,378000,US,100,US,M
2025,MI,FT,Analytics Engineer,124000,USD,124000,US,100,US,M
2025,SE,FT,Data Quality Lead,240080,USD,240080,US,100,US,M
2025,SE,FT,Software Architect,151300,USD,151300,US,0,US,M
2025,MI,FT,Engineer,86000,USD,86000,US,0,US,M
2025,SE,FT,AI Engineer,120000,USD,120000,US,0,US,M
2025,SE,FT,Power BI Developer,125000,USD,125000,US,0,US,M
2025,SE,FT,Data Analyst,60000,USD,60000,CA,0,CA,M
2025,SE,FT,Data Manager,198000,USD,198000,US,0,US,M
2025,MI,FT,Data Engineer,56000,GBP,70886,GB,100,GB,M
2025,SE,FT,Analyst,130920,USD,130920,US,0,US,M
2025,MI,FT,Consultant,109000,USD,109000,US,0,US,M
2025,MI,FT,Manager,135000,USD,135000,US,0,US,M
2025,SE,FT,Data Engineer,121000,USD,121000,US,0,US,M
2025,SE,FT,Data Product Owner,85000,GBP,107594,GB,0,GB,M
2025,MI,FT,Research Engineer,208000,USD,208000,US,0,US,M
2025,SE,FT,Data Scientist,235400,USD,235400,US,0,US,M
2025,MI,FT,Engineer,320000,USD,320000,US,0,US,M
2025,MI,FT,Analyst,108630,USD,108630,US,100,US,M
2025,SE,FT,Quantitative Analyst,145000,USD,145000,US,0,US,M
2025,SE,FT,AI Engineer,120100,USD,120100,US,0,US,M
2025,SE,FT,Analyst,218030,USD,218030,US,0,US,M
2025,EX,FT,Head of Data,232900,USD,232900,US,0,US,M
2025,SE,FT,Software Engineer,144200,USD,144200,US,0,US,M
2025,SE,FT,Business Intelligence Engineer,89000,USD,89000,US,100,US,M
2025,MI,FT,Engineer,167000,EUR,175789,DE,0,DE,M
2025,MI,FT,Research Engineer,288000,USD,288000,US,0,US,M
2025,MI,FT,Decision Scientist,99000,USD,99000,US,0,US,M
2025,SE,FT,Software Engineer,200000,USD,200000,US,0,US,M
2025,MI,FT,Bioinformatics Scientist,100000,USD,100000,US,0,US,M
2025,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M
2025,SE,FT,Manager,200000,USD,200000,US,0,US,M
2025,SE,FT,Architect,190000,CAD,135714,CA,0,CA,M
2025,MI,FT,AI Scientist,212300,USD,212300,US,0,US,M
2025,MI,FT,Machine Learning Engineer,128500,USD,128500,US,100,US,M
2025,MI,FT,Analyst,62000,USD,62000,US,0,US,M
2025,SE,FT,Data Scientist,103978,USD,103978,US,0,US,M
2025,SE,FT,Data Analyst,94000,USD,94000,US,100,US,M
2025,EX,FT,AI Engineer,225000,USD,225000,US,100,US,M
2025,SE,FT,Data Scientist,200000,USD,200000,US,0,US,M
2025,SE,FT,Cloud Architect,130000,USD,130000,US,0,US,M
2025,SE,FT,Data Architect,218657,USD,218657,US,100,US,M
2025,MI,FT,Engineer,300000,USD,300000,US,0,US,M
2025,EN,FT,Software Engineer,124000,USD,124000,US,0,US,M
2025,SE,FT,Data Quality Analyst,199001,USD,199001,US,0,US,M
2025,MI,FT,Research Scientist,220000,USD,220000,US,0,US,M
2025,SE,FT,Backend Engineer,233625,USD,233625,US,0,US,M
2025,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M
2025,SE,FT,Analytics Engineer,160000,USD,160000,US,0,US,M
2025,SE,FT,Engineer,170000,USD,170000,US,0,US,M
2025,SE,FT,Member of Technical Staff,160000,USD,160000,US,0,US,M
2025,MI,FT,AI Engineer,440000,USD,440000,US,0,US,M
2025,MI,FT,Data Scientist,145000,USD,145000,US,0,US,M
2025,MI,FT,Data Governance Manager,71034,GBP,89916,CA,0,CA,M
2025,MI,FT,AI Engineer,110000,USD,110000,CA,100,CA,M
2025,SE,FT,Staff Engineer,221500,USD,221500,US,0,US,M
2025,MI,FT,Product Analyst,130000,USD,130000,US,0,US,M
2025,SE,FT,Software Engineer,244000,USD,244000,US,0,US,M
2025,MI,FT,DevOps Engineer,104000,USD,104000,US,0,US,M
2025,SE,FT,ML Scientist,137439,USD,137439,US,0,US,M
2025,SE,FT,Software Engineer,212000,USD,212000,US,100,US,M
2025,SE,FT,Backend Engineer,376000,USD,376000,US,0,US,M
2025,SE,FT,Manager,108800,USD,108800,CA,0,CA,M
2025,SE,FT,Research Scientist,150000,USD,150000,US,100,US,M
2025,SE,FT,Data Scientist,160400,USD,160400,US,0,US,M
2025,SE,FT,Data Scientist,176000,USD,176000,US,0,US,M
2025,SE,FT,Data Engineer,144144,USD,144144,US,0,US,M
2025,SE,FT,Product Manager,276100,USD,276100,US,0,US,M
2025,SE,PT,Software Engineer,172500,USD,172500,US,0,US,M
2025,MI,FT,Engineer,180000,USD,180000,US,0,US,M
2025,EN,FT,Software Engineer,60000,USD,60000,US,0,US,M
2025,MI,FT,Research Scientist,256000,CAD,182857,CA,100,CA,M
2025,EN,FT,Systems Engineer,56300,USD,56300,CA,0,CA,M
2025,MI,FT,Data Reporting Specialist,90280,USD,90280,US,0,US,M
2025,MI,FT,Applied Scientist,98300,USD,98300,US,0,US,M
2025,SE,FT,Full Stack Engineer,150000,USD,150000,US,100,US,M
2025,MI,FT,Associate,181500,USD,181500,US,0,US,M
2025,SE,FT,Software Engineer,223000,USD,223000,US,0,US,M
2025,SE,FT,Analyst,87000,USD,87000,US,100,US,M
2025,SE,FT,Software Engineer,207000,USD,207000,US,0,US,M
2025,SE,FT,Data Analyst,130000,USD,130000,US,0,US,M
2025,EN,FT,Machine Learning Engineer,120000,USD,120000,US,0,US,L
2025,SE,FT,Technical Architect,384100,USD,384100,US,0,US,M
2025,SE,FT,BI Analyst,44324,GBP,56106,GB,0,GB,M
2025,SE,FT,Data Engineer,104900,USD,104900,US,100,US,M
2025,SE,FT,BI Analyst,110000,USD,110000,US,100,US,M
2025,EN,FT,Research Scientist,137750,USD,137750,US,0,US,M
2025,MI,FT,Data Engineer,173000,USD,173000,US,0,US,M
2025,SE,FT,Developer,135000,USD,135000,US,0,US,M
2025,EX,FT,Analyst,170000,USD,170000,US,0,US,M
2025,EN,FT,Data Analyst,68000,USD,68000,US,0,US,M
2025,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M
2025,SE,FT,Data Engineer,181000,USD,181000,US,0,US,M
2025,MI,FT,Business Intelligence Engineer,74100,USD,74100,US,0,US,L
2025,SE,FT,Data Platform Engineer,100000,GBP,126582,GB,0,GB,M
2025,SE,FT,Software Development Engineer,242000,USD,242000,US,0,US,M
2025,SE,FT,Product Manager,191840,USD,191840,US,100,US,M
2025,EX,FT,Director,150500,USD,150500,US,100,US,M
2025,MI,FT,Associate,139600,USD,139600,US,100,US,M
2025,SE,FT,Data Engineer,170184,USD,170184,CA,0,CA,M
2025,MI,FT,Data Management Specialist,42000,USD,42000,US,0,US,M
2025,SE,FT,Data Engineer,117500,USD,117500,US,0,US,M
2025,SE,FT,BI Engineer,150000,USD,150000,US,0,US,M
2025,SE,FT,Python Developer,2535000,INR,29975,IN,0,IN,M
2025,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
2025,SE,FT,Data Scientist,140321,USD,140321,CA,0,CA,M
2025,MI,FT,Analytics Engineer,65000,USD,65000,US,0,US,M
2025,SE,FT,Engineer,154000,USD,154000,US,0,US,M
2025,EX,FT,Data Analyst,118680,USD,118680,US,0,US,M
2025,SE,FT,Analytics Engineer,115060,USD,115060,US,0,US,M
2025,SE,FT,Software Engineer,220000,USD,220000,US,0,US,M
2025,EN,FT,Data Analyst,44000,USD,44000,US,0,US,M
2025,SE,FT,Applied Scientist,150400,USD,150400,US,0,US,L
2025,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M
2025,MI,FT,Data Analyst,93000,USD,93000,US,0,US,M
2025,MI,FT,Product Manager,240000,USD,240000,US,0,US,M
2025,EX,FT,Software Engineer,185000,USD,185000,US,0,US,M
2025,SE,FT,Data Analyst,144320,USD,144320,US,0,US,M
2025,EN,FT,Analyst,48000,USD,48000,US,0,US,M
2025,MI,FT,Engineer,98383,USD,98383,US,100,US,M
2025,SE,FT,Director,165000,USD,165000,US,0,US,M
2025,MI,FT,Data Engineer,150200,USD,150200,US,0,US,M
2025,SE,FT,Manager,90000,USD,90000,US,0,US,M
2025,SE,FT,Data Engineer,68000,USD,68000,US,100,US,M
2025,SE,FT,Research Scientist,265200,USD,265200,US,0,US,M
2025,SE,FT,Statistician,150700,USD,150700,US,0,US,M
2025,EN,FT,Data Analyst,90000,USD,90000,US,0,US,M
2025,MI,FT,Software Engineer,189600,USD,189600,US,0,US,M
2025,EN,FT,Data Engineer,19200,EUR,20210,FR,0,FR,M
2025,SE,FT,Software Engineer,104550,USD,104550,US,0,US,M
2025,MI,FT,Analytics Engineer,135960,USD,135960,US,0,US,M
2025,SE,FT,Developer,45000,GBP,56962,GB,0,GB,M
2025,MI,FT,Manager,175200,USD,175200,US,0,US,M
2025,SE,FT,Manager,167740,USD,167740,US,0,US,M
2025,SE,FT,Analyst,100000,USD,100000,US,0,US,M
2025,EN,FT,Data Analyst,46200,USD,46200,US,0,US,M
2025,SE,FT,Applied Scientist,298300,USD,298300,US,100,US,M
2025,SE,FT,Research Scientist,126100,USD,126100,US,100,US,M
2025,MI,FT,Manager,165000,USD,165000,US,0,US,M
2025,SE,FT,Analytics Engineer,48000,USD,48000,US,0,US,M
2025,SE,FT,Engineer,312730,USD,312730,US,100,US,M
2025,SE,FT,Software Engineer,165000,USD,165000,US,0,US,M
2025,SE,FT,Software Engineer,276000,USD,276000,US,0,US,M
2025,SE,FT,AI Solutions Lead,125900,USD,125900,US,0,US,M
2025,EX,FT,Director,139200,USD,139200,US,0,US,M
2025,SE,FT,Solution Engineer,168480,USD,168480,US,0,US,M
2025,MI,FT,Data Scientist,172000,USD,172000,US,0,US,M
2025,SE,FT,Software Engineer,204598,USD,204598,US,0,US,M
2025,SE,FT,Data Engineer,146200,USD,146200,US,0,US,M
2025,SE,FT,Software Engineer,239200,USD,239200,US,0,US,M
2025,SE,FT,Manager,110760,USD,110760,US,0,US,M
2025,MI,FT,Manager,297600,USD,297600,US,0,US,M
2025,SE,FT,Software Engineer,81999,GBP,103796,GB,0,GB,M
2025,SE,FT,Data Analyst,110000,USD,110000,US,100,US,M
2025,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M
2025,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
2025,SE,FT,Research Scientist,293000,USD,293000,US,0,US,M
2025,SE,FT,Data Scientist,238650,USD,238650,US,100,US,M
2025,EX,FT,Machine Learning Engineer,251000,USD,251000,US,0,US,M
2025,MI,FT,Data Engineer,149550,USD,149550,US,0,US,M
2025,MI,FT,Data Engineer,75300,USD,75300,US,0,US,M
2025,SE,FT,Engineer,150000,USD,150000,US,0,US,M
2025,SE,FT,Engineer,80000,EUR,84210,AT,100,AT,M
2025,SE,FT,Data Engineer,137000,USD,137000,US,100,US,M
2025,SE,FT,Manager,220000,USD,220000,US,0,US,M
2025,EN,FT,AI Engineer,55200,USD,55200,US,0,US,M
2025,MI,FT,Machine Learning Engineer,150450,USD,150450,US,0,US,M
2025,SE,FT,Architect,131600,USD,131600,US,0,US,M
2025,SE,FT,Associate,144000,USD,144000,US,100,US,M
2025,MI,FT,Associate,128800,USD,128800,US,0,US,M
2025,MI,FT,Software Engineer,230000,USD,230000,US,0,US,M
2025,MI,FT,Associate,116200,USD,116200,US,0,US,M
2025,MI,FT,Engineer,138000,USD,138000,US,0,US,M
2025,EN,FT,Analyst,135000,USD,135000,US,100,US,M
2025,EN,FT,Data Analyst,66000,USD,66000,US,0,US,M
2025,EN,FT,Systems Administrator,124000,USD,124000,US,0,US,M
2025,MI,FT,Engineer,66000,USD,66000,US,0,US,M
2025,SE,FT,Engineer,105230,USD,105230,US,100,US,M
2025,SE,FT,Data Analytics Developer,119076,USD,119076,US,100,US,M
2025,MI,FT,Data Scientist,92583,USD,92583,US,0,US,M
2025,SE,FT,Software Engineer,224000,USD,224000,US,0,US,M
2025,EN,FT,Postdoctoral Researcher,117900,USD,117900,US,0,US,M
2025,MI,FT,Data Analytics Manager,62728,GBP,79402,GB,0,GB,M
2025,MI,FT,Data Scientist,75000,USD,75000,CA,0,CA,M
2025,MI,FT,Engineer,108100,USD,108100,US,0,US,M
2025,SE,FT,Engineer,265800,USD,265800,US,100,US,M
2025,SE,FT,Data Architect,176000,USD,176000,US,0,US,M
2025,SE,FT,Software Engineer,184000,USD,184000,US,100,US,M
2025,EN,FT,Data Analyst,267600,USD,267600,US,0,US,M
2025,SE,FT,Security Researcher,192000,USD,192000,US,0,US,M
2025,MI,FT,Engineer,32400,EUR,34105,SK,0,SK,M
2025,SE,FT,Quantitative Developer,150000,USD,150000,US,0,US,M
2025,SE,FT,Data Scientist,157200,USD,157200,US,0,US,M
2025,SE,FT,Tech Lead,215000,USD,215000,US,0,US,M
2025,SE,FT,Machine Learning Engineer,218368,USD,218368,US,0,US,M
2025,MI,FT,Manager,85000,USD,85000,CA,0,CA,M
2025,MI,FT,Manager,193400,USD,193400,US,0,US,M
2025,SE,FT,Data Analyst,150000,USD,150000,US,0,US,M
2025,SE,FT,Data Architect,181360,USD,181360,US,0,US,M
2025,MI,FT,Data Scientist,99700,USD,99700,US,0,US,M
2025,SE,FT,Product Manager,145100,USD,145100,US,0,US,M
2025,SE,FT,Machine Learning Engineer,154100,GBP,195063,GB,0,GB,M
2025,EN,FT,Data Analyst,66000,CAD,47142,CA,0,CA,M
2025,MI,FT,Data Scientist,200000,USD,200000,US,0,US,M
2025,MI,FT,Data Scientist,154100,USD,154100,US,0,US,M
2025,MI,FT,Software Engineer,161625,USD,161625,US,100,US,M
2025,SE,FT,Machine Learning Engineer,142700,USD,142700,US,0,US,M
2025,EN,FT,Data Analyst,50200,USD,50200,US,0,US,L
2025,SE,FT,Platform Engineer,140000,USD,140000,US,0,US,M
2025,MI,FT,Postdoctoral Fellow,135000,USD,135000,US,100,US,M
2025,MI,FT,Analytics Engineer,130000,USD,130000,US,0,US,M
2025,SE,FT,Software Development Engineer,206000,USD,206000,US,0,US,M
2025,SE,FT,Machine Learning Engineer,175800,USD,175800,US,0,US,M
2025,MI,FT,Engineer,151700,USD,151700,US,0,US,M
2025,SE,FT,Manager,156000,USD,156000,US,0,US,M
2025,MI,FT,Software Development Engineer,108000,USD,108000,CA,0,CA,M
2025,SE,FT,Developer,35000,USD,35000,PL,100,PL,M
2025,SE,FT,Manager,286000,USD,286000,US,0,US,M
2025,EN,FT,Analyst,45500,USD,45500,CA,0,CA,M
2025,SE,FT,Data Analyst,60000,GBP,75949,GB,0,GB,M
2025,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M
2025,SE,FT,Machine Learning Engineer,165000,USD,165000,US,0,US,M
2025,MI,FT,Developer,48000,USD,48000,US,0,US,M
2025,MI,FT,Engineer,118800,USD,118800,US,0,US,M
2025,MI,FT,Software Development Engineer,137439,USD,137439,US,100,US,M
2025,MI,FT,Data Scientist,190000,USD,190000,US,0,US,M
2025,SE,FT,Engineer,216000,USD,216000,US,0,US,M
2025,EN,FT,Data Analyst,80000,USD,80000,US,0,US,M
2025,SE,FT,Software Engineer,234000,USD,234000,US,0,US,M
2025,MI,FT,Manager,90000,GBP,113924,GB,0,GB,M
2025,MI,FT,Applied Scientist,223400,USD,223400,US,0,US,L
2025,SE,FT,Systems Engineer,86600,USD,86600,US,0,US,M
2025,SE,FT,Data Engineer,164600,USD,164600,US,0,US,M
2025,SE,FT,Python Developer,180000,USD,180000,US,0,US,M
2025,MI,FT,AI Engineer,70000,GBP,88607,GB,0,GB,M
2025,MI,FT,Associate,75670,USD,75670,US,0,US,M
2025,SE,FT,Engineer,328500,USD,328500,US,0,US,M
2025,SE,FT,Data Scientist,90000,USD,90000,US,0,US,M
2025,SE,FT,Data Scientist,220000,USD,220000,US,100,US,M
2025,SE,FT,Solutions Architect,100500,USD,100500,US,100,US,M
2025,MI,FT,Data Analyst,79200,USD,79200,US,0,US,M
2025,MI,FT,Data Engineer,50000,GBP,63291,GB,0,GB,M
2025,MI,FT,Research Scientist,147000,USD,147000,US,0,US,M
2025,SE,FT,Engineer,154000,USD,154000,US,0,US,M
2025,SE,FT,Data Scientist,234000,USD,234000,US,0,US,M
2025,SE,FT,Data Analyst,75600,USD,75600,US,0,US,M
2025,MI,FT,Research Engineer,251000,USD,251000,US,0,US,M
2025,EN,FT,Analyst,115000,USD,115000,US,0,US,M
2025,EN,FT,Data Analyst,75000,USD,75000,US,0,US,M
2025,SE,FT,Machine Learning Engineer,324000,USD,324000,US,0,US,M
2025,SE,FT,Machine Learning Engineer,138250,USD,138250,US,0,US,M
2025,MI,FT,Statistician,130000,USD,130000,US,0,US,M
2025,SE,FT,Analyst,59010,USD,59010,US,0,US,M
2025,MI,FT,AI Engineer,54000,EUR,56842,NL,0,NL,M
2025,MI,FT,Data Engineer,34800,EUR,36631,LT,0,LT,M
2025,MI,FT,Engineer,94449,USD,94449,US,0,US,M
2025,SE,FT,Analyst,59000,USD,59000,US,0,US,M
2025,MI,FT,Data Engineer,285000,USD,285000,US,0,US,M
2025,SE,FT,Software Engineer,189700,USD,189700,US,0,US,M
2025,MI,FT,Data Analyst,57000,USD,57000,US,100,US,M
2025,SE,FT,Analyst,115000,USD,115000,US,0,US,M
2025,EN,FT,Data Analyst,95000,USD,95000,US,100,US,M
2025,SE,FT,Analyst,153800,USD,153800,US,0,US,M
2025,MI,FT,Software Engineer,100600,USD,100600,US,0,US,M
2025,EN,FT,Data Analyst,120000,USD,120000,US,0,US,M
2025,MI,FT,Developer,170000,USD,170000,US,0,US,M
2025,SE,FT,Engineering Manager,282500,USD,282500,US,0,US,M
2025,SE,FT,Manager,148000,USD,148000,US,0,US,M
2025,SE,FT,Analyst,205340,USD,205340,US,0,US,M
2025,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
2025,MI,FT,Manager,150000,USD,150000,US,0,US,M
2025,EN,FT,Data Analyst,137700,USD,137700,US,0,US,M
2025,SE,FT,Data Integration Lead,125000,USD,125000,US,100,US,M
2025,SE,FT,Software Engineer,180000,USD,180000,US,0,US,M
2025,MI,FT,Associate,160000,USD,160000,US,0,US,M
2025,MI,FT,Software Engineer,163000,USD,163000,US,0,US,M
2025,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M
2025,MI,FT,Associate,150000,USD,150000,US,0,US,M
2025,SE,FT,Software Engineer,145000,USD,145000,US,0,US,M
2025,SE,FT,Manager,139000,USD,139000,US,100,US,M
2025,SE,FT,Data Analyst,145500,USD,145500,US,0,US,M
2025,MI,FT,Associate,132000,USD,132000,US,0,US,M
2025,SE,FT,Member of Technical Staff,158200,USD,158200,US,0,US,M
2025,SE,FT,Applied Scientist,180000,USD,180000,CA,100,CA,M
2025,SE,FT,Manager,169900,USD,169900,US,0,US,M
2025,SE,FT,Engineer,264500,USD,264500,US,0,US,M
2025,SE,FT,Engineer,126650,USD,126650,US,0,US,M
2025,SE,FT,Analyst,77280,USD,77280,US,0,US,M
2025,SE,FT,Software Engineer,155300,USD,155300,US,100,US,M
2025,SE,FT,Manager,280600,USD,280600,US,0,US,M
2025,MI,FT,Machine Learning Engineer,185800,USD,185800,US,100,US,M
2025,SE,FT,Solutions Architect,204300,USD,204300,US,0,US,L
2025,EN,FT,Engineer,105772,USD,105772,US,0,US,M
2025,MI,FT,Software Developer,103800,USD,103800,US,0,US,M
2025,SE,FT,Solutions Engineer,238000,USD,238000,US,0,US,M
2025,MI,FT,DevOps Engineer,114800,USD,114800,US,100,US,M
2025,SE,FT,Product Specialist,218500,USD,218500,US,0,US,M
2025,SE,FT,Analyst,204840,USD,204840,US,0,US,M
2025,MI,FT,Associate,146000,USD,146000,US,0,US,M
2025,MI,FT,Software Engineer,138780,USD,138780,US,0,US,M
2025,SE,FT,Lead Analyst,213480,USD,213480,US,0,US,M
2025,SE,FT,Analytics Engineer,204000,USD,204000,US,100,US,M
2025,EN,FT,Analyst,90000,USD,90000,US,0,US,M
2025,SE,FT,Data Scientist,128000,USD,128000,US,0,US,M
2025,MI,FT,Software Engineer,115000,USD,115000,US,0,US,M
2025,SE,FT,Analyst,128900,USD,128900,US,100,US,M
2025,SE,FT,Data Analyst,132400,USD,132400,US,0,US,M
2025,SE,FT,Manager,166962,USD,166962,US,0,US,M
2025,MI,FT,Data Engineer,61050,GBP,77278,GB,0,GB,M
2025,MI,FT,Business Intelligence Specialist,93000,USD,93000,CA,100,CA,M
2025,EX,FT,Enterprise Account Executive,180000,USD,180000,US,0,US,M
2025,SE,FT,Architect,207980,USD,207980,US,0,US,M
2025,MI,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2025,MI,FT,Data Specialist,59000,USD,59000,US,100,US,M
2025,EN,FT,Software Development Engineer,132850,USD,132850,US,0,US,M
2025,EN,FT,Analyst,124000,USD,124000,US,0,US,M
2025,SE,FT,Data Engineer,175800,USD,175800,US,0,US,M
2025,MI,FT,Software Development Engineer,159600,USD,159600,CA,0,CA,M
2025,EN,FT,Data Operations Analyst,118000,USD,118000,US,0,US,M
2025,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2025,SE,FT,Product Manager,257000,USD,257000,US,0,US,M
2025,EX,FT,Business Intelligence,192500,USD,192500,CA,0,CA,M
2025,MI,FT,Machine Learning Engineer,248400,USD,248400,US,0,US,M
2025,SE,FT,Data Modeler,92820,USD,92820,US,0,US,M
2025,MI,FT,Data Analytics Manager,100000,GBP,126582,GB,0,GB,M
2025,MI,FT,Data Analyst,162800,USD,162800,US,0,US,M
2025,SE,FT,Engineer,280000,USD,280000,US,0,US,M
2025,SE,FT,Data Scientist,165600,USD,165600,US,0,US,M
2025,EN,FT,Data Analyst,139200,USD,139200,AU,0,AU,M
2025,MI,FT,Data Analyst,69600,USD,69600,US,0,US,M
